Frame:	Label:	Frame path:
3720	egg crepe	on	frying pan
3721	knife	on	cutting board
3721	person	hold	hashi
3721	person	hold	turner
3721	turner	move	egg crepe
3721	egg crepe	on	frying pan
3722	knife	on	cutting board
3722	person	hold	hashi
3722	person	hold	turner
3722	turner	move	egg crepe
3722	egg crepe	on	frying pan
3723	knife	on	cutting board
3723	person	hold	hashi
3723	person	hold	turner
3723	turner	move	egg crepe
3723	egg crepe	on	frying pan
3724	knife	on	cutting board
3724	person	hold	hashi
3724	person	hold	turner
3724	turner	move	egg crepe
3724	egg crepe	on	frying pan
3725	knife	on	cutting board
3725	person	hold	hashi
3725	person	hold	turner
3725	turner	move	egg crepe
3725	egg crepe	on	frying pan
3726	knife	on	cutting board
3726	person	hold	hashi
3726	person	hold	turner
3726	turner	move	egg crepe
3726	egg crepe	on	frying pan
3727	knife	on	cutting board
3727	person	hold	hashi
3727	person	hold	turner
3727	turner	move	egg crepe
3727	egg crepe	on	frying pan
3728	knife	on	cutting board
3728	person	hold	hashi
3728	person	hold	turner
3728	turner	move	egg crepe
3728	egg crepe	on	frying pan
3729	knife	on	cutting board
3729	person	hold	hashi
3729	person	hold	turner
3729	turner	move	egg crepe
3729	egg crepe	on	frying pan
3730	knife	on	cutting board
3730	person	hold	hashi
3730	person	hold	turner
3730	egg crepe	on	frying pan
3731	knife	on	cutting board
3731	person	hold	hashi
3731	person	hold	turner
3731	egg crepe	on	frying pan
3732	knife	on	cutting board
3732	person	hold	hashi
3732	person	hold	turner
3732	egg crepe	on	frying pan
3733	knife	on	cutting board
3733	person	hold	hashi
3733	person	hold	turner
3733	egg crepe	on	frying pan
3734	knife	on	cutting board
3734	person	hold	hashi
3734	person	hold	turner
3734	egg crepe	on	frying pan
3735	knife	on	cutting board
3735	person	hold	hashi
3735	person	hold	turner
3735	egg crepe	on	frying pan
3736	knife	on	cutting board
3736	person	hold	hashi
3736	person	hold	turner
3736	egg crepe	on	frying pan
3737	knife	on	cutting board
3737	person	hold	hashi
3737	person	hold	turner
3737	egg crepe	on	frying pan
3738	knife	on	cutting board
3738	person	hold	hashi
3738	person	hold	turner
3738	egg crepe	on	frying pan
3739	knife	on	cutting board
3739	person	hold	hashi
3739	person	hold	turner
3739	egg crepe	on	frying pan
3740	knife	on	cutting board
3740	person	hold	hashi
3740	egg crepe	on	frying pan
3741	knife	on	cutting board
3741	person	hold	hashi
3741	egg crepe	on	frying pan
3742	knife	on	cutting board
3742	person	hold	hashi
3742	egg crepe	on	frying pan
3743	knife	on	cutting board
3743	person	hold	hashi
3743	egg crepe	on	frying pan
3744	knife	on	cutting board
3744	person	hold	hashi
3744	egg crepe	on	frying pan
3745	knife	on	cutting board
3745	person	hold	hashi
3745	egg crepe	on	frying pan
3746	knife	on	cutting board
3746	person	hold	hashi
3746	egg crepe	on	frying pan
3747	knife	on	cutting board
3747	person	hold	hashi
3747	egg crepe	on	frying pan
3748	knife	on	cutting board
3748	person	hold	hashi
3748	egg crepe	on	frying pan
3749	knife	on	cutting board
3749	person	hold	hashi
3749	egg crepe	on	frying pan
3750	knife	on	cutting board
3750	person	hold	hashi
3750	egg crepe	on	frying pan
3751	knife	on	cutting board
3751	person	hold	hashi
3751	egg crepe	on	frying pan
3752	knife	on	cutting board
3752	person	hold	hashi
3752	egg crepe	on	frying pan
3753	knife	on	cutting board
3753	person	hold	hashi
3753	egg crepe	on	frying pan
3754	knife	on	cutting board
3754	person	hold	hashi
3754	egg crepe	on	frying pan
3755	knife	on	cutting board
3755	person	hold	hashi
3755	egg crepe	on	frying pan
3756	knife	on	cutting board
3756	person	hold	hashi
3756	egg crepe	on	frying pan
3757	knife	on	cutting board
3757	person	hold	hashi
3757	egg crepe	on	frying pan
3758	knife	on	cutting board
3758	person	hold	hashi
3758	egg crepe	on	frying pan
3759	knife	on	cutting board
3759	person	hold	hashi
3759	egg crepe	on	frying pan
3760	knife	on	cutting board
3760	person	hold	hashi
3760	egg crepe	on	frying pan
3761	knife	on	cutting board
3761	person	hold	hashi
3761	egg crepe	on	frying pan
3762	knife	on	cutting board
3762	person	hold	hashi
3762	egg crepe	on	frying pan
3763	knife	on	cutting board
3763	person	hold	hashi
3763	egg crepe	on	frying pan
3764	knife	on	cutting board
3764	person	hold	hashi
3764	egg crepe	on	frying pan
3765	knife	on	cutting board
3765	person	hold	hashi
3765	egg crepe	on	frying pan
3766	knife	on	cutting board
3766	person	hold	hashi
3766	egg crepe	on	frying pan
3767	knife	on	cutting board
3767	person	hold	hashi
3767	egg crepe	on	frying pan
3768	knife	on	cutting board
3768	person	hold	hashi
3768	egg crepe	on	frying pan
3769	knife	on	cutting board
3769	person	hold	hashi
3769	egg crepe	on	frying pan
3770	knife	on	cutting board
3770	person	hold	hashi
3770	egg crepe	on	frying pan
3771	knife	on	cutting board
3771	person	hold	hashi
3771	egg crepe	on	frying pan
3772	knife	on	cutting board
3772	person	hold	hashi
3772	egg crepe	on	frying pan
3773	knife	on	cutting board
3773	person	hold	hashi
3773	egg crepe	on	frying pan
3774	knife	on	cutting board
3774	person	hold	hashi
3774	egg crepe	on	frying pan
3775	knife	on	cutting board
3775	person	hold	hashi
3775	egg crepe	on	frying pan
3776	knife	on	cutting board
3776	person	hold	hashi
3776	egg crepe	on	frying pan
3777	knife	on	cutting board
3777	person	hold	hashi
3777	egg crepe	on	frying pan
3778	knife	on	cutting board
3778	person	hold	hashi
3778	egg crepe	on	frying pan
3779	knife	on	cutting board
3779	person	hold	hashi
3779	egg crepe	on	frying pan
3780	knife	on	cutting board
3780	person	hold	hashi
3780	egg crepe	on	frying pan
3781	knife	on	cutting board
3781	person	hold	hashi
3781	egg crepe	on	frying pan
3782	knife	on	cutting board
3782	person	hold	hashi
3782	egg crepe	on	frying pan
3783	knife	on	cutting board
3783	person	hold	hashi
3783	egg crepe	on	frying pan
3784	knife	on	cutting board
3784	person	hold	hashi
3784	egg crepe	on	frying pan
3785	knife	on	cutting board
3785	person	hold	hashi
3785	egg crepe	on	frying pan
3786	knife	on	cutting board
3786	person	hold	hashi
3786	egg crepe	on	frying pan
3787	knife	on	cutting board
3787	person	hold	hashi
3787	egg crepe	on	frying pan
3788	knife	on	cutting board
3788	person	hold	hashi
3788	egg crepe	on	frying pan
3789	knife	on	cutting board
3789	person	hold	hashi
3789	egg crepe	on	frying pan
3790	knife	on	cutting board
3790	person	hold	hashi
3790	egg crepe	on	frying pan
3791	knife	on	cutting board
3791	person	hold	hashi
3791	egg crepe	on	frying pan
3792	knife	on	cutting board
3792	person	hold	hashi
3792	egg crepe	on	frying pan
3793	knife	on	cutting board
3793	person	hold	hashi
3793	egg crepe	on	frying pan
3794	knife	on	cutting board
3794	person	hold	hashi
3794	egg crepe	on	frying pan
3795	knife	on	cutting board
3795	person	hold	hashi
3795	egg crepe	on	frying pan
3796	knife	on	cutting board
3796	person	hold	hashi
3796	egg crepe	on	frying pan
3797	knife	on	cutting board
3797	person	hold	hashi
3797	egg crepe	on	frying pan
3798	knife	on	cutting board
3798	person	hold	hashi
3798	egg crepe	on	frying pan
3799	knife	on	cutting board
3799	person	hold	hashi
3799	egg crepe	on	frying pan
3800	knife	on	cutting board
3800	person	hold	hashi
3800	egg crepe	on	frying pan
3801	knife	on	cutting board
3801	person	hold	hashi
3801	egg crepe	on	frying pan
3802	knife	on	cutting board
3802	person	hold	hashi
3802	egg crepe	on	frying pan
3803	knife	on	cutting board
3803	person	hold	hashi
3803	egg crepe	on	frying pan
3804	knife	on	cutting board
3804	person	hold	hashi
3804	egg crepe	on	frying pan
3805	knife	on	cutting board
3805	person	hold	hashi
3805	egg crepe	on	frying pan
3806	knife	on	cutting board
3806	person	hold	hashi
3806	egg crepe	on	frying pan
3807	knife	on	cutting board
3807	person	hold	hashi
3807	egg crepe	on	frying pan
3808	knife	on	cutting board
3808	person	hold	hashi
3808	egg crepe	on	frying pan
3809	knife	on	cutting board
3809	person	hold	hashi
3809	egg crepe	on	frying pan
3810	knife	on	cutting board
3810	person	hold	hashi
3810	egg crepe	on	frying pan
3811	knife	on	cutting board
3811	person	hold	hashi
3811	egg crepe	on	frying pan
3812	knife	on	cutting board
3812	person	hold	hashi
3812	egg crepe	on	frying pan
3813	knife	on	cutting board
3813	person	hold	hashi
3813	egg crepe	on	frying pan
3814	knife	on	cutting board
3814	person	hold	hashi
3814	egg crepe	on	frying pan
3815	knife	on	cutting board
3815	person	hold	hashi
3815	egg crepe	on	frying pan
3816	knife	on	cutting board
3816	person	hold	hashi
3816	egg crepe	on	frying pan
3817	knife	on	cutting board
3817	person	hold	hashi
3817	egg crepe	on	frying pan
3818	knife	on	cutting board
3818	person	hold	hashi
3818	egg crepe	on	frying pan
3819	knife	on	cutting board
3819	person	hold	hashi
3819	egg crepe	on	frying pan
3820	knife	on	cutting board
3820	person	hold	hashi
3820	egg crepe	on	frying pan
3821	knife	on	cutting board
3821	person	hold	hashi
3821	egg crepe	on	frying pan
3822	knife	on	cutting board
3822	person	hold	hashi
3822	egg crepe	on	frying pan
3823	knife	on	cutting board
3823	person	hold	hashi
3823	egg crepe	on	frying pan
3824	knife	on	cutting board
3824	person	hold	hashi
3824	egg crepe	on	frying pan
3825	knife	on	cutting board
3825	person	hold	hashi
3825	egg crepe	on	frying pan
3826	knife	on	cutting board
3826	person	hold	hashi
3826	egg crepe	on	frying pan
3827	knife	on	cutting board
3827	person	hold	hashi
3827	egg crepe	on	frying pan
3828	knife	on	cutting board
3828	person	hold	hashi
3828	egg crepe	on	frying pan
3829	knife	on	cutting board
3829	person	hold	hashi
3829	egg crepe	on	frying pan
3830	knife	on	cutting board
3830	person	hold	hashi
3830	egg crepe	on	frying pan
3831	knife	on	cutting board
3831	person	hold	hashi
3831	egg crepe	on	frying pan
3832	knife	on	cutting board
3832	person	hold	hashi
3832	egg crepe	on	frying pan
3833	knife	on	cutting board
3833	person	hold	hashi
3833	egg crepe	on	frying pan
3834	knife	on	cutting board
3834	person	hold	hashi
3834	egg crepe	on	frying pan
3835	knife	on	cutting board
3835	person	hold	hashi
3835	egg crepe	on	frying pan
3836	knife	on	cutting board
3836	person	hold	hashi
3836	egg crepe	on	frying pan
3837	knife	on	cutting board
3837	person	hold	hashi
3837	egg crepe	on	frying pan
3838	knife	on	cutting board
3838	person	hold	hashi
3838	egg crepe	on	frying pan
3839	knife	on	cutting board
3839	person	hold	hashi
3839	egg crepe	on	frying pan
3840	knife	on	cutting board
3840	person	hold	hashi
3840	egg crepe	on	frying pan
3841	knife	on	cutting board
3841	person	hold	hashi
3841	egg crepe	on	frying pan
3842	knife	on	cutting board
3842	person	hold	hashi
3842	egg crepe	on	frying pan
3843	knife	on	cutting board
3843	person	hold	hashi
3843	egg crepe	on	frying pan
3844	knife	on	cutting board
3844	person	hold	hashi
3844	egg crepe	on	frying pan
3845	knife	on	cutting board
3845	person	hold	hashi
3845	egg crepe	on	frying pan
3846	knife	on	cutting board
3846	person	hold	hashi
3846	egg crepe	on	frying pan
3847	knife	on	cutting board
3847	person	hold	hashi
3847	egg crepe	on	frying pan
3848	knife	on	cutting board
3848	person	hold	hashi
3848	egg crepe	on	frying pan
3849	knife	on	cutting board
3849	person	hold	hashi
3849	egg crepe	on	frying pan
3850	knife	on	cutting board
3850	person	hold	hashi
3850	egg crepe	on	frying pan
3851	knife	on	cutting board
3851	person	hold	hashi
3851	egg crepe	on	frying pan
3852	knife	on	cutting board
3852	person	hold	hashi
3852	egg crepe	on	frying pan
3853	knife	on	cutting board
3853	person	hold	hashi
3853	egg crepe	on	frying pan
3854	knife	on	cutting board
3854	person	hold	hashi
3854	egg crepe	on	frying pan
3855	knife	on	cutting board
3855	person	hold	hashi
3855	egg crepe	on	frying pan
3856	knife	on	cutting board
3856	person	hold	hashi
3856	egg crepe	on	frying pan
3857	knife	on	cutting board
3857	person	hold	hashi
3857	egg crepe	on	frying pan
3858	knife	on	cutting board
3858	person	hold	hashi
3858	egg crepe	on	frying pan
3859	knife	on	cutting board
3859	person	hold	hashi
3859	egg crepe	on	frying pan
3860	knife	on	cutting board
3860	person	hold	hashi
3860	egg crepe	on	frying pan
3861	knife	on	cutting board
3861	person	hold	hashi
3861	egg crepe	on	frying pan
3862	knife	on	cutting board
3862	person	hold	hashi
3862	egg crepe	on	frying pan
3863	knife	on	cutting board
3863	person	hold	hashi
3863	egg crepe	on	frying pan
3864	knife	on	cutting board
3864	person	hold	hashi
3864	egg crepe	on	frying pan
3865	knife	on	cutting board
3865	person	hold	hashi
3865	egg crepe	on	frying pan
3866	knife	on	cutting board
3866	person	hold	hashi
3866	egg crepe	on	frying pan
3867	knife	on	cutting board
3867	person	hold	hashi
3867	egg crepe	on	frying pan
3868	knife	on	cutting board
3868	person	hold	hashi
3868	egg crepe	on	frying pan
3869	knife	on	cutting board
3869	person	hold	hashi
3869	egg crepe	on	frying pan
3870	knife	on	cutting board
3870	person	hold	hashi
3870	egg crepe	on	frying pan
3871	knife	on	cutting board
3871	person	hold	hashi
3871	egg crepe	on	frying pan
3872	knife	on	cutting board
3872	person	hold	hashi
3872	egg crepe	on	frying pan
3873	knife	on	cutting board
3873	person	hold	hashi
3873	egg crepe	on	frying pan
3874	knife	on	cutting board
3874	person	hold	hashi
3874	egg crepe	on	frying pan
3875	knife	on	cutting board
3875	person	hold	hashi
3875	egg crepe	on	frying pan
3876	knife	on	cutting board
3876	person	hold	hashi
3876	egg crepe	on	frying pan
3877	knife	on	cutting board
3877	person	hold	hashi
3877	egg crepe	on	frying pan
3878	knife	on	cutting board
3878	person	hold	hashi
3878	egg crepe	on	frying pan
3879	knife	on	cutting board
3879	person	hold	hashi
3879	egg crepe	on	frying pan
3880	knife	on	cutting board
3880	person	hold	hashi
3880	egg crepe	on	frying pan
3881	knife	on	cutting board
3881	person	hold	hashi
3881	egg crepe	on	frying pan
3882	knife	on	cutting board
3882	person	hold	hashi
3882	egg crepe	on	frying pan
3883	knife	on	cutting board
3883	person	hold	hashi
3883	egg crepe	on	frying pan
3884	knife	on	cutting board
3884	person	hold	hashi
3884	egg crepe	on	frying pan
3885	knife	on	cutting board
3885	person	hold	hashi
3885	egg crepe	on	frying pan
3886	knife	on	cutting board
3886	person	hold	hashi
3886	egg crepe	on	frying pan
3887	knife	on	cutting board
3887	person	hold	hashi
3887	egg crepe	on	frying pan
3888	knife	on	cutting board
3888	person	hold	hashi
3888	egg crepe	on	frying pan
3889	knife	on	cutting board
3889	person	hold	hashi
3889	egg crepe	on	frying pan
3890	knife	on	cutting board
3890	person	hold	hashi
3890	egg crepe	on	frying pan
3891	knife	on	cutting board
3891	person	hold	hashi
3891	egg crepe	on	frying pan
3892	knife	on	cutting board
3892	person	hold	hashi
3892	egg crepe	on	frying pan
3893	knife	on	cutting board
3893	person	hold	hashi
3893	egg crepe	on	frying pan
3894	knife	on	cutting board
3894	person	hold	hashi
3894	hashi	move	egg crepe
3894	egg crepe	on	frying pan
3895	knife	on	cutting board
3895	person	hold	hashi
3895	hashi	move	egg crepe
3895	egg crepe	on	frying pan
3896	knife	on	cutting board
3896	person	hold	hashi
3896	hashi	move	egg crepe
3896	egg crepe	on	frying pan
3897	knife	on	cutting board
3897	person	hold	hashi
3897	hashi	move	egg crepe
3897	egg crepe	on	frying pan
3898	knife	on	cutting board
3898	person	hold	hashi
3898	hashi	move	egg crepe
3898	egg crepe	on	frying pan
3899	knife	on	cutting board
3899	person	hold	hashi
3899	hashi	move	egg crepe
3899	egg crepe	on	frying pan
3900	knife	on	cutting board
3900	person	hold	hashi
3900	hashi	move	egg crepe
3900	egg crepe	on	frying pan
3901	knife	on	cutting board
3901	person	hold	hashi
3901	hashi	move	egg crepe
3901	egg crepe	on	frying pan
3902	knife	on	cutting board
3902	person	hold	hashi
3902	hashi	move	egg crepe
3902	egg crepe	on	frying pan
3903	knife	on	cutting board
3903	person	hold	hashi
3903	hashi	move	egg crepe
3903	egg crepe	on	frying pan
3904	knife	on	cutting board
3904	person	hold	hashi
3904	hashi	move	egg crepe
3904	egg crepe	on	frying pan
3905	knife	on	cutting board
3905	person	hold	hashi
3905	hashi	move	egg crepe
3905	egg crepe	on	frying pan
3906	knife	on	cutting board
3906	person	hold	hashi
3906	hashi	move	egg crepe
3906	egg crepe	on	frying pan
3907	knife	on	cutting board
3907	person	hold	hashi
3907	hashi	move	egg crepe
3907	egg crepe	on	frying pan
3908	knife	on	cutting board
3908	person	hold	hashi
3908	hashi	move	egg crepe
3908	egg crepe	on	frying pan
3909	knife	on	cutting board
3909	person	hold	hashi
3909	hashi	move	egg crepe
3909	egg crepe	on	frying pan
3910	knife	on	cutting board
3910	person	hold	hashi
3910	hashi	move	egg crepe
3910	egg crepe	on	frying pan
3911	knife	on	cutting board
3911	person	hold	hashi
3911	hashi	move	egg crepe
3911	egg crepe	on	frying pan
3912	knife	on	cutting board
3912	person	hold	hashi
3912	hashi	move	egg crepe
3912	egg crepe	on	frying pan
3913	knife	on	cutting board
3913	person	hold	hashi
3913	hashi	move	egg crepe
3913	egg crepe	on	frying pan
3914	knife	on	cutting board
3914	person	hold	hashi
3914	hashi	move	egg crepe
3914	egg crepe	on	frying pan
3915	knife	on	cutting board
3915	person	hold	hashi
3915	hashi	move	egg crepe
3915	egg crepe	on	frying pan
3916	knife	on	cutting board
3916	person	hold	hashi
3916	hashi	move	egg crepe
3916	egg crepe	on	frying pan
3917	knife	on	cutting board
3917	person	hold	hashi
3917	hashi	move	egg crepe
3917	egg crepe	on	frying pan
3918	knife	on	cutting board
3918	person	hold	hashi
3918	hashi	move	egg crepe
3918	egg crepe	on	frying pan
3919	knife	on	cutting board
3919	person	hold	hashi
